ND,FCR,RCC,DWM,DWF,NM,NC,LAR,LAM,WR,NWP,NR,DWT,DM,DF,DLP,DDL,ALT,SD,PS,MV,WP,WT,category
653,6009,0.1470466749277158,1.0,0.9845297029702972,93,99,3923,0,3,163,11033,-0.5,-1.0,-1.0,0.2241379310344827,0.4794624354159852,0.4794624354159852,F71-johan@apache.org,F3-NA,F15-NA,REC_CATCH_EXCEPTION,STYLE,open
653,6009,0.1470466749277158,1.0,0.9978341584158416,93,99,3923,0,3,163,11033,-0.5,-1.0,-1.0,0.2241379310344827,0.4794624354159852,0.4794624354159852,F71-johan@apache.org,F3-NA,F15-NA,REC_CATCH_EXCEPTION,STYLE,open
653,6009,0.1470466749277158,1.0,0.9359529702970296,93,99,3923,0,2,163,11033,0.7297297297297297,0.0,-1.0,0.8648648648648649,1.0407545082770684,1.0407545082770684,F71-johan@apache.org,F3-NA,F15-NA,SE_COMPARATOR_SHOULD_BE_SERIALIZABLE,BAD_PRACTICE,open
653,6009,0.1470466749277158,0.5555555555555556,0.0300123762376237,93,99,3923,0,3,163,8653,-0.7586206896551724,-1.0,-1.0,0.1206896551724138,0.0017049201749108,0.0017049201749108,F71-xedin@apache.org,F3-NA,F15-NA,DM_CONVERT_CASE,I18N,open
653,6009,0.1470466749277158,1.0,0.9334777227722773,93,99,3923,0,2,163,11033,0.7297297297297297,0.0,-1.0,0.8648648648648649,1.0407545082770684,1.0407545082770684,F71-johan@apache.org,F3-NA,F15-NA,SE_COMPARATOR_SHOULD_BE_SERIALIZABLE,BAD_PRACTICE,open
653,6009,0.1470466749277158,1.0,0.1268564356435643,93,99,3923,0,2,163,7396,-1.0,0.0,-1.0,0.0,0.4794624354159852,0.4794624354159852,F71-xedin@apache.org,F3-NA,F15-NA,UWF_UNWRITTEN_PUBLIC_OR_PROTECTED_FIELD,STYLE,open
653,6009,0.1470466749277158,1.0,0.1262376237623762,93,99,3923,0,2,163,7396,-1.0,0.0,-1.0,0.0,0.4794624354159852,0.4794624354159852,F71-xedin@apache.org,F3-NA,F15-NA,UWF_UNWRITTEN_PUBLIC_OR_PROTECTED_FIELD,STYLE,open
2220,13775,0.324074074074074,1.0,0.6511627906976745,8,99,146,0,3,163,8444,-0.7586206896551724,-1.0,-1.0,0.1206896551724138,0.0017049201749108,0.0017049201749108,F71-xedin@apache.org,F3-NA,F15-NA,DM_CONVERT_CASE,I18N,open
2220,13775,0.324074074074074,1.0,0.8197674418604651,8,99,146,0,3,163,8444,-0.7586206896551724,-1.0,-1.0,0.1206896551724138,0.0017049201749108,0.0017049201749108,F71-xedin@apache.org,F3-NA,F15-NA,DM_CONVERT_CASE,I18N,open
2220,13775,0.1775100401606425,0.7592592592592592,0.5823871906841339,89,99,12,0,3,163,11033,-0.6,-0.5,-1.0,0.2,1.0407545082770684,1.0407545082770684,F71-jbellis@apache.org,F3-NA,F15-NA,NM_CONFUSING,BAD_PRACTICE,open
2220,13775,0.1775100401606425,0.7152777777777778,0.5812227074235807,89,99,12,0,3,163,11033,-0.6,-0.5,-1.0,0.2,1.0407545082770684,1.0407545082770684,F71-jbellis@apache.org,F3-NA,F15-NA,NM_CONFUSING,BAD_PRACTICE,open
2220,13775,0.1775100401606425,0.6121212121212121,0.5898107714701601,89,99,12,0,2,163,11033,-0.9567099567099568,-1.0,-1.0,0.0216450216450216,0.4794624354159852,0.4794624354159852,F71-jbellis@apache.org,F3-NA,F15-NA,SF_SWITCH_NO_DEFAULT,STYLE,open
2220,13775,0.1775100401606425,0.6425404277516954,0.6250363901018923,89,99,12,0,2,163,11033,-0.9567099567099568,-1.0,-1.0,0.0216450216450216,0.4794624354159852,0.4794624354159852,F71-jbellis@apache.org,F3-NA,F15-NA,SF_SWITCH_NO_DEFAULT,STYLE,open
2220,13775,0.1775100401606425,0.6182065217391305,0.5735080058224163,89,99,12,0,2,163,11033,-0.9567099567099568,-1.0,-1.0,0.0216450216450216,0.4794624354159852,0.4794624354159852,F71-jbellis@apache.org,F3-NA,F15-NA,SF_SWITCH_NO_DEFAULT,STYLE,open
2220,13775,0.1775100401606425,0.6529488479930444,0.6605531295487628,89,99,12,0,2,163,11033,-0.9567099567099568,-1.0,-1.0,0.0216450216450216,0.4794624354159852,0.4794624354159852,F71-jbellis@apache.org,F3-NA,F15-NA,SF_SWITCH_NO_DEFAULT,STYLE,open
2220,13775,0.1775100401606425,0.6059050064184852,0.5569141193595342,89,99,12,0,2,163,11033,-0.9567099567099568,-1.0,-1.0,0.0216450216450216,0.4794624354159852,0.4794624354159852,F71-jbellis@apache.org,F3-NA,F15-NA,SF_SWITCH_NO_DEFAULT,STYLE,open
2220,13775,0.1775100401606425,0.5081827883165361,0.7307132459970888,89,99,12,0,2,163,11033,-0.9567099567099568,-1.0,-1.0,0.0216450216450216,0.4794624354159852,0.4794624354159852,F71-jbellis@apache.org,F3-NA,F15-NA,SF_SWITCH_NO_DEFAULT,STYLE,open
2220,13775,0.1775100401606425,1.0,0.9950509461426492,89,99,12,0,2,163,11033,-0.6875,0.0,-1.0,0.15625,0.3242971942727157,0.3242971942727157,F71-jbellis@apache.org,F3-NA,F15-NA,SIC_INNER_SHOULD_BE_STATIC,PERFORMANCE,open
1128,8190,0.16,0.25,0.6395061728395062,10,99,380,0,1,163,2569,-0.4,-1.0,-1.0,0.27,0.0017049201749108,0.0017049201749108,F71-dbrosius@mebigfatguy.com,F3-NA,F15-NA,DM_DEFAULT_ENCODING,I18N,open
1128,8190,0.16,0.6666666666666666,0.5358024691358024,10,99,380,0,3,163,9111,-0.5384615384615384,-1.0,-1.0,0.1923076923076923,1.0407545082770684,1.0407545082770684,F71-xedin@apache.org,F3-NA,F15-NA,DM_EXIT,BAD_PRACTICE,open
1128,8190,0.16,0.4444444444444444,0.3876543209876543,10,99,380,0,3,163,11033,-0.75,-1.0,-1.0,0.125,0.0552914260234414,0.0552914260234414,F71-xedin@apache.org,F3-NA,F15-NA,LI_LAZY_INIT_STATIC,MT_CORRECTNESS,open
1128,8190,0.16,0.0972222222222222,0.6049382716049383,10,99,380,0,3,163,11033,-0.75,-1.0,-1.0,0.125,0.0552914260234414,0.0552914260234414,F71-xedin@apache.org,F3-NA,F15-NA,LI_LAZY_INIT_STATIC,MT_CORRECTNESS,open
1128,8190,0.16,0.0378787878787878,0.1481481481481481,10,99,380,0,3,163,11033,0.0,-1.0,-1.0,0.5,0.0552914260234414,0.0552914260234414,F71-xedin@apache.org,F3-NA,F15-NA,LI_LAZY_INIT_UPDATE_STATIC,MT_CORRECTNESS,open
1128,8190,0.16,1.0,0.7530864197530864,10,99,380,0,2,163,8444,-0.9215686274509804,-1.0,-1.0,0.0392156862745098,0.4794624354159852,0.4794624354159852,F71-xedin@apache.org,F3-String,F15-NA,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,STYLE,open
2220,13775,0.2222222222222222,0.2674418604651162,0.6865203761755486,4,99,223,0,2,163,11033,-0.5384615384615384,-1.0,-1.0,0.1923076923076923,1.0407545082770684,1.0407545082770684,F71-xedin@apache.org,F3-NA,F15-NA,DM_EXIT,BAD_PRACTICE,open
2220,13775,0.2222222222222222,1.0,0.896551724137931,4,99,223,0,3,163,11033,-0.5,-1.0,-1.0,0.2241379310344827,0.4794624354159852,0.4794624354159852,F71-xedin@apache.org,F3-NA,F15-NA,REC_CATCH_EXCEPTION,STYLE,open
2220,13775,0.1899582836710369,1.0,0.0187830952143071,80,99,11,0,2,163,6752,-1.0,-1.0,-1.0,0.0,0.2117351256806496,0.2117351256806496,F71-brandonwilliams@apache.org,F3-NA,F15-NA,EI_EXPOSE_REP,MALICIOUS_CODE,open
2220,13775,0.1899582836710369,1.0,0.0032970326705964,80,99,11,0,2,163,11033,-0.5555555555555556,0.0,-1.0,0.2222222222222222,0.2117351256806496,0.2117351256806496,F71-jbellis@apache.org,F3-NA,F15-NA,MS_PKGPROTECT,MALICIOUS_CODE,open
2220,13775,0.1899582836710369,0.6311475409836066,0.4701768408432411,80,99,11,0,3,163,11033,-0.9745222929936306,-1.0,-1.0,0.0127388535031847,0.4794624354159852,0.4794624354159852,F71-jbellis@apache.org,F3-NA,F15-NA,NP_LOAD_OF_KNOWN_NULL_VALUE,STYLE,open
2220,13775,0.1899582836710369,0.5909090909090909,0.4605854730742332,80,99,11,0,3,163,11033,-0.9745222929936306,-1.0,-1.0,0.0127388535031847,0.4794624354159852,0.4794624354159852,F71-jbellis@apache.org,F3-NA,F15-NA,NP_LOAD_OF_KNOWN_NULL_VALUE,STYLE,open
2220,13775,0.1899582836710369,0.7362637362637363,0.6514137276451194,80,99,11,0,3,163,11033,-0.9745222929936306,-1.0,-1.0,0.0127388535031847,0.4794624354159852,0.4794624354159852,F71-jbellis@apache.org,F3-NA,F15-NA,NP_LOAD_OF_KNOWN_NULL_VALUE,STYLE,open
2220,13775,0.1899582836710369,0.6619718309859155,0.4344090318713158,80,99,11,0,3,163,11033,-0.9745222929936306,-1.0,-1.0,0.0127388535031847,0.4794624354159852,0.4794624354159852,F71-jbellis@apache.org,F3-NA,F15-NA,NP_LOAD_OF_KNOWN_NULL_VALUE,STYLE,open
2220,13775,0.1899582836710369,0.7790697674418605,0.6917774003396943,80,99,11,0,3,163,11033,-0.9745222929936306,-1.0,-1.0,0.0127388535031847,0.4794624354159852,0.4794624354159852,F71-jbellis@apache.org,F3-NA,F15-NA,NP_LOAD_OF_KNOWN_NULL_VALUE,STYLE,open
2220,13775,0.1899582836710369,0.647887323943662,0.7291437706064542,80,99,11,0,3,163,11033,-0.9745222929936306,-1.0,-1.0,0.0127388535031847,0.4794624354159852,0.4794624354159852,F71-jbellis@apache.org,F3-NA,F15-NA,NP_LOAD_OF_KNOWN_NULL_VALUE,STYLE,open
2220,13775,0.1899582836710369,0.3494897959183674,0.0951143970426616,80,99,11,0,3,163,11033,-0.9745222929936306,-1.0,-1.0,0.0127388535031847,0.4794624354159852,0.4794624354159852,F71-jbellis@apache.org,F3-NA,F15-NA,NP_LOAD_OF_KNOWN_NULL_VALUE,STYLE,open
2220,13775,0.1899582836710369,0.5818181818181818,0.4435008492356879,80,99,11,0,3,163,11033,-0.9745222929936306,-1.0,-1.0,0.0127388535031847,0.4794624354159852,0.4794624354159852,F71-jbellis@apache.org,F3-NA,F15-NA,NP_LOAD_OF_KNOWN_NULL_VALUE,STYLE,open
2220,13775,0.1899582836710369,0.5408163265306123,0.3746628034768708,80,99,11,0,3,163,11033,-0.9745222929936306,-1.0,-1.0,0.0127388535031847,0.4794624354159852,0.4794624354159852,F71-jbellis@apache.org,F3-NA,F15-NA,NP_LOAD_OF_KNOWN_NULL_VALUE,STYLE,open
2220,13775,0.1899582836710369,0.6311475409836066,0.5073433909481466,80,99,11,0,3,163,11033,-0.9745222929936306,-1.0,-1.0,0.0127388535031847,0.4794624354159852,0.4794624354159852,F71-jbellis@apache.org,F3-NA,F15-NA,NP_LOAD_OF_KNOWN_NULL_VALUE,STYLE,open
2220,13775,0.1899582836710369,0.5909090909090909,0.4977520231791388,80,99,11,0,3,163,11033,-0.9745222929936306,-1.0,-1.0,0.0127388535031847,0.4794624354159852,0.4794624354159852,F71-jbellis@apache.org,F3-NA,F15-NA,NP_LOAD_OF_KNOWN_NULL_VALUE,STYLE,open
2220,13775,0.1899582836710369,0.5408163265306123,0.3830552502747527,80,99,11,0,3,163,11033,-0.9745222929936306,-1.0,-1.0,0.0127388535031847,0.4794624354159852,0.4794624354159852,F71-jbellis@apache.org,F3-NA,F15-NA,NP_LOAD_OF_KNOWN_NULL_VALUE,STYLE,open
2220,13775,0.1899582836710369,0.5319148936170213,0.5644919572384853,80,99,11,0,3,163,11033,-0.9745222929936306,-1.0,-1.0,0.0127388535031847,0.4794624354159852,0.4794624354159852,F71-jbellis@apache.org,F3-NA,F15-NA,NP_LOAD_OF_KNOWN_NULL_VALUE,STYLE,open
2220,13775,0.1899582836710369,0.6190476190476191,0.555799780197822,80,99,11,0,3,163,11033,-0.9745222929936306,-1.0,-1.0,0.0127388535031847,0.4794624354159852,0.4794624354159852,F71-jbellis@apache.org,F3-NA,F15-NA,NP_LOAD_OF_KNOWN_NULL_VALUE,STYLE,open
2220,13775,0.1899582836710369,0.6933333333333334,0.518433409931062,80,99,11,0,3,163,11033,-0.9745222929936306,-1.0,-1.0,0.0127388535031847,0.4794624354159852,0.4794624354159852,F71-jbellis@apache.org,F3-NA,F15-NA,NP_LOAD_OF_KNOWN_NULL_VALUE,STYLE,open
2220,13775,0.1899582836710369,0.2976190476190476,0.2685083424917574,80,99,11,0,3,163,11033,-0.9745222929936306,-1.0,-1.0,0.0127388535031847,0.4794624354159852,0.4794624354159852,F71-jbellis@apache.org,F3-NA,F15-NA,NP_LOAD_OF_KNOWN_NULL_VALUE,STYLE,open
2220,13775,0.1899582836710369,0.6753246753246753,0.8771106004595863,80,99,11,0,3,163,11033,-0.9745222929936306,-1.0,-1.0,0.0127388535031847,0.4794624354159852,0.4794624354159852,F71-jbellis@apache.org,F3-NA,F15-NA,NP_LOAD_OF_KNOWN_NULL_VALUE,STYLE,open
2220,13775,0.1899582836710369,0.6016949152542372,0.3171145968628234,80,99,11,0,3,163,11033,-0.9745222929936306,-1.0,-1.0,0.0127388535031847,0.4794624354159852,0.4794624354159852,F71-jbellis@apache.org,F3-NA,F15-NA,NP_LOAD_OF_KNOWN_NULL_VALUE,STYLE,open
2220,13775,0.1899582836710369,0.3452602230483271,0.2973823558797082,80,99,11,0,3,163,11033,-0.9745222929936306,-1.0,-1.0,0.0127388535031847,0.4794624354159852,0.4794624354159852,F71-jbellis@apache.org,F3-NA,F15-NA,NP_LOAD_OF_KNOWN_NULL_VALUE,STYLE,open
2220,13775,0.1899582836710369,0.7134831460674157,0.6647017684084324,80,99,11,0,3,163,11033,-0.9745222929936306,-1.0,-1.0,0.0127388535031847,0.4794624354159852,0.4794624354159852,F71-jbellis@apache.org,F3-NA,F15-NA,NP_LOAD_OF_KNOWN_NULL_VALUE,STYLE,open
2220,13775,0.1899582836710369,0.5964912280701754,0.674692776501149,80,99,11,0,3,163,11033,-0.9745222929936306,-1.0,-1.0,0.0127388535031847,0.4794624354159852,0.4794624354159852,F71-jbellis@apache.org,F3-NA,F15-NA,NP_LOAD_OF_KNOWN_NULL_VALUE,STYLE,open
2220,13775,0.1899582836710369,0.4767441860465116,0.9072834448995905,80,99,11,0,3,163,11033,-0.9745222929936306,-1.0,-1.0,0.0127388535031847,0.4794624354159852,0.4794624354159852,F71-jbellis@apache.org,F3-NA,F15-NA,NP_LOAD_OF_KNOWN_NULL_VALUE,STYLE,open
2220,13775,0.1899582836710369,0.3311688311688311,0.3615745828754121,80,99,11,0,3,163,11033,-0.9745222929936306,-1.0,-1.0,0.0127388535031847,0.4794624354159852,0.4794624354159852,F71-jbellis@apache.org,F3-NA,F15-NA,NP_LOAD_OF_KNOWN_NULL_VALUE,STYLE,open
2220,13775,0.1899582836710369,0.4642857142857143,0.9237686082525728,80,99,11,0,3,163,11033,-0.9745222929936306,-1.0,-1.0,0.0127388535031847,0.4794624354159852,0.4794624354159852,F71-jbellis@apache.org,F3-NA,F15-NA,NP_LOAD_OF_KNOWN_NULL_VALUE,STYLE,open
2220,13775,0.1899582836710369,0.7522935779816514,0.7088620241782396,80,99,11,0,3,163,11033,-0.9745222929936306,-1.0,-1.0,0.0127388535031847,0.4794624354159852,0.4794624354159852,F71-jbellis@apache.org,F3-NA,F15-NA,NP_LOAD_OF_KNOWN_NULL_VALUE,STYLE,open
2220,13775,0.1899582836710369,0.6057692307692307,0.6227395344190229,80,99,11,0,3,163,11033,-0.9745222929936306,-1.0,-1.0,0.0127388535031847,0.4794624354159852,0.4794624354159852,F71-jbellis@apache.org,F3-NA,F15-NA,NP_LOAD_OF_KNOWN_NULL_VALUE,STYLE,open
2220,13775,0.1899582836710369,0.7731481481481481,0.6128484364072335,80,99,11,0,3,163,11033,-0.9745222929936306,-1.0,-1.0,0.0127388535031847,0.4794624354159852,0.4794624354159852,F71-jbellis@apache.org,F3-NA,F15-NA,NP_LOAD_OF_KNOWN_NULL_VALUE,STYLE,open
2220,13775,0.1899582836710369,0.7521739130434782,0.4137276451193925,80,99,11,0,3,163,11033,-0.9745222929936306,-1.0,-1.0,0.0127388535031847,0.4794624354159852,0.4794624354159852,F71-jbellis@apache.org,F3-NA,F15-NA,NP_LOAD_OF_KNOWN_NULL_VALUE,STYLE,open
2220,13775,0.1899582836710369,0.4634146341463415,0.7374363073234089,80,99,11,0,3,163,11033,-0.9745222929936306,-1.0,-1.0,0.0127388535031847,0.4794624354159852,0.4794624354159852,F71-jbellis@apache.org,F3-NA,F15-NA,NP_LOAD_OF_KNOWN_NULL_VALUE,STYLE,open
2220,13775,0.1899582836710369,0.6721311475409836,0.026576081526626,80,99,11,0,3,163,11033,-0.9745222929936306,-1.0,-1.0,0.0127388535031847,0.4794624354159852,0.4794624354159852,F71-jbellis@apache.org,F3-NA,F15-NA,NP_LOAD_OF_KNOWN_NULL_VALUE,STYLE,open
2220,13775,0.1899582836710369,0.5306122448979592,0.7183534818663203,80,99,11,0,3,163,11033,-0.9745222929936306,-1.0,-1.0,0.0127388535031847,0.4794624354159852,0.4794624354159852,F71-jbellis@apache.org,F3-NA,F15-NA,NP_LOAD_OF_KNOWN_NULL_VALUE,STYLE,open
2220,13775,0.1899582836710369,0.7475728155339806,0.342791487661105,80,99,11,0,3,163,11033,-0.9745222929936306,-1.0,-1.0,0.0127388535031847,0.4794624354159852,0.4794624354159852,F71-jbellis@apache.org,F3-NA,F15-NA,NP_LOAD_OF_KNOWN_NULL_VALUE,STYLE,open
